driver_id,lap,stop,time,duration,season,round,driver_join_id,stop_duration_s,team
hamilton,11,1,18:21:54,25.201,2022,1,hamilton,25.201,mercedes
alonso,11,1,18:22:10,25.365,2022,1,alonso,25.365,alpine
mick_schumacher,12,1,18:24:08,25.214,2022,1,mickschumacher,25.214,haas
albon,13,1,18:25:47,24.874,2022,1,albon,24.874,williams
max_verstappen,14,1,18:26:43,24.897,2022,1,maxverstappen,24.897,red_bull
sainz,14,1,18:26:50,24.666,2022,1,sainz,24.666,ferrari
kevin_magnussen,14,1,18:27:07,25.478,2022,1,kevinmagnussen,25.478,haas
gasly,14,1,18:27:08,24.575,2022,1,gasly,24.575,alphatauri
ocon,14,1,18:27:11,30.484,2022,1,ocon,30.484,alpine
bottas,14,1,18:27:19,25.893,2022,1,bottas,25.893,alfa
latifi,14,1,18:27:38,24.457,2022,1,latifi,24.457,williams
leclerc,15,1,18:28:19,25.012,2022,1,leclerc,25.012,ferrari
perez,15,1,18:28:32,25.046,2022,1,perez,25.046,red_bull
russell,15,1,18:28:38,25.888,2022,1,russell,25.888,mercedes
tsunoda,15,1,18:28:57,26.095,2022,1,tsunoda,26.095,alphatauri
zhou,15,1,18:29:03,25.428,2022,1,zhou,25.428,alfa
ricciardo,17,1,18:32:46,24.915,2022,1,ricciardo,24.915,mclaren
stroll,18,1,18:34:18,25.739,2022,1,stroll,25.739,aston_martin
hulkenberg,19,1,18:36:11,27.365,2022,1,hulkenberg,27.365,aston_martin
norris,24,1,18:44:41,24.568,2022,1,norris,24.568,mclaren
alonso,25,2,18:45:53,24.909,2022,1,alonso,24.909,alpine
hamilton,27,2,18:48:44,25.796,2022,1,hamilton,25.796,mercedes
tsunoda,29,2,18:52:37,24.350,2022,1,tsunoda,24.35,alphatauri
max_verstappen,30,2,18:53:16,24.937,2022,1,maxverstappen,24.937,red_bull
ocon,30,2,18:54:12,25.393,2022,1,ocon,25.393,alpine
leclerc,31,2,18:54:52,24.527,2022,1,leclerc,24.527,ferrari
gasly,32,2,18:57:23,25.875,2022,1,gasly,25.875,alphatauri
latifi,32,2,18:58:19,24.778,2022,1,latifi,24.778,williams
sainz,33,2,18:58:21,24.438,2022,1,sainz,24.438,ferrari
perez,33,2,18:58:23,24.173,2022,1,perez,24.173,red_bull
russell,33,2,18:58:45,25.334,2022,1,russell,25.334,mercedes
ricciardo,33,2,18:59:53,24.885,2022,1,ricciardo,24.885,mclaren
kevin_magnussen,34,2,19:00:39,25.876,2022,1,kevinmagnussen,25.876,haas
mick_schumacher,35,2,19:02:58,25.586,2022,1,mickschumacher,25.586,haas
albon,35,2,19:03:09,25.570,2022,1,albon,25.57,williams
bottas,36,2,19:04:16,25.156,2022,1,bottas,25.156,alfa
zhou,37,2,19:06:00,25.291,2022,1,zhou,25.291,alfa
hulkenberg,37,2,19:06:47,26.712,2022,1,hulkenberg,26.712,aston_martin
stroll,38,2,19:08:04,26.957,2022,1,stroll,26.957,aston_martin
norris,41,2,19:13:23,27.367,2022,1,norris,27.367,mclaren
alonso,42,3,19:14:26,24.508,2022,1,alonso,24.508,alpine
max_verstappen,43,3,19:14:40,24.402,2022,1,maxverstappen,24.402,red_bull
perez,43,3,19:14:56,24.947,2022,1,perez,24.947,red_bull
ocon,43,3,19:15:58,24.233,2022,1,ocon,24.233,alpine
sainz,44,3,19:16:30,24.287,2022,1,sainz,24.287,ferrari
hamilton,44,3,19:16:52,25.579,2022,1,hamilton,25.579,mercedes
tsunoda,44,3,19:17:39,24.188,2022,1,tsunoda,24.188,alphatauri
ricciardo,44,3,19:18:41,25.139,2022,1,ricciardo,25.139,mclaren
russell,45,3,19:18:53,25.574,2022,1,russell,25.574,mercedes
hulkenberg,44,3,19:18:58,25.748,2022,1,hulkenberg,25.748,aston_martin
bottas,45,3,19:19:39,25.188,2022,1,bottas,25.188,alfa
zhou,45,3,19:19:45,28.647,2022,1,zhou,28.647,alfa
leclerc,46,3,19:19:53,24.613,2022,1,leclerc,24.613,ferrari
stroll,45,3,19:20:32,25.039,2022,1,stroll,25.039,aston_martin
norris,45,3,19:20:59,24.975,2022,1,norris,24.975,mclaren
latifi,45,3,19:21:07,24.658,2022,1,latifi,24.658,williams
kevin_magnussen,46,3,19:21:29,26.051,2022,1,kevinmagnussen,26.051,haas
albon,46,3,19:22:54,25.055,2022,1,albon,25.055,williams
ricciardo,8,1,20:16:37,20.650,2022,2,ricciardo,20.65,mclaren
stroll,13,1,20:24:49,22.339,2022,2,stroll,22.339,aston_martin
albon,13,1,20:24:54,20.683,2022,2,albon,20.683,williams
perez,15,1,20:27:12,20.481,2022,2,perez,20.481,red_bull
gasly,15,1,20:27:52,22.820,2022,2,gasly,22.82,alphatauri
leclerc,16,1,20:28:55,21.038,2022,2,leclerc,21.038,ferrari
max_verstappen,16,1,20:28:58,20.731,2022,2,maxverstappen,20.731,red_bull
sainz,16,1,20:29:04,21.521,2022,2,sainz,21.521,ferrari
russell,16,1,20:29:21,21.415,2022,2,russell,21.415,mercedes
alonso,16,1,20:29:40,21.543,2022,2,alonso,21.543,alpine
bottas,16,1,20:29:43,22.561,2022,2,bottas,22.561,alfa
ocon,16,1,20:29:50,21.141,2022,2,ocon,21.141,alpine
norris,16,1,20:29:54,20.383,2022,2,norris,20.383,mclaren
zhou,16,1,20:29:56,33.734,2022,2,zhou,33.734,alfa
zhou,27,2,20:51:18,15.103,2022,2,zhou,15.103,alfa
bottas,35,2,21:03:48,22.710,2022,2,bottas,22.71,alfa
kevin_magnussen,37,1,21:06:57,22.374,2022,2,kevinmagnussen,22.374,haas
hulkenberg,37,1,21:07:16,21.425,2022,2,hulkenberg,21.425,aston_martin
hamilton,40,1,21:12:59,21.788,2022,2,hamilton,21.788,mercedes
stroll,3,1,15:08:15,18.242,2022,3,stroll,18.242,aston_martin
stroll,4,2,15:10:29,18.560,2022,3,stroll,18.56,aston_martin
latifi,13,1,15:25:03,18.552,2022,3,latifi,18.552,williams
mick_schumacher,14,1,15:26:23,19.039,2022,3,mickschumacher,19.039,haas
ocon,17,1,15:30:30,19.128,2022,3,ocon,19.128,alpine
max_verstappen,18,1,15:31:37,18.281,2022,3,maxverstappen,18.281,red_bull
tsunoda,18,1,15:32:02,18.443,2022,3,tsunoda,18.443,alphatauri
perez,20,1,15:34:33,17.434,2022,3,perez,17.434,red_bull
norris,20,1,15:34:40,17.556,2022,3,norris,17.556,mclaren
ricciardo,21,1,15:36:06,18.150,2022,3,ricciardo,18.15,mclaren
gasly,21,1,15:36:15,18.926,2022,3,gasly,18.926,alphatauri
zhou,21,1,15:36:22,18.380,2022,3,zhou,18.38,alfa
leclerc,22,1,15:37:04,17.973,2022,3,leclerc,17.973,ferrari
hamilton,22,1,15:37:22,17.877,2022,3,hamilton,17.877,mercedes
bottas,22,1,15:37:40,18.413,2022,3,bottas,18.413,alfa
russell,23,1,15:38:51,18.479,2022,3,russell,18.479,mercedes
stroll,23,3,15:39:30,20.402,2022,3,stroll,20.402,aston_martin
latifi,23,2,15:40:00,17.936,2022,3,latifi,17.936,williams
alonso,39,1,16:05:24,18.796,2022,3,alonso,18.796,alpine
kevin_magnussen,39,1,16:05:30,19.111,2022,3,kevinmagnussen,19.111,haas
alonso,53,2,16:25:28,18.394,2022,3,alonso,18.394,alpine
albon,57,1,16:30:33,19.845,2022,3,albon,19.845,williams
ricciardo,2,1,15:07:48,32.362,2022,4,ricciardo,32.362,mclaren
ricciardo,16,2,15:31:14,30.422,2022,4,ricciardo,30.422,mclaren
vettel,17,1,15:32:26,30.484,2022,4,vettel,30.484,aston_martin
gasly,17,1,15:32:38,30.405,2022,4,gasly,30.405,alphatauri
albon,17,1,15:32:41,30.793,2022,4,albon,30.793,williams
perez,18,1,15:33:26,30.366,2022,4,perez,30.366,red_bull
russell,18,1,15:33:46,31.079,2022,4,russell,31.079,mercedes
bottas,18,1,15:33:47,40.957,2022,4,bottas,40.957,alfa
kevin_magnussen,18,1,15:33:56,33.765,2022,4,kevinmagnussen,33.765,haas
tsunoda,18,1,15:34:06,30.372,2022,4,tsunoda,30.372,alphatauri
stroll,18,1,15:34:06,32.667,2022,4,stroll,32.667,aston_martin
hamilton,18,1,15:34:07,32.740,2022,4,hamilton,32.74,mercedes
ocon,18,1,15:34:08,31.409,2022,4,ocon,31.409,alpine
latifi,18,1,15:34:17,31.125,2022,4,latifi,31.125,williams
zhou,18,1,15:34:18,32.203,2022,4,zhou,32.203,alfa
mick_schumacher,18,1,15:34:18,31.320,2022,4,mickschumacher,31.32,haas
max_verstappen,19,1,15:34:49,30.001,2022,4,maxverstappen,30.001,red_bull
leclerc,19,1,15:34:56,31.794,2022,4,leclerc,31.794,ferrari
norris,19,1,15:35:07,30.070,2022,4,norris,30.07,mclaren
ricciardo,30,3,15:51:37,30.155,2022,4,ricciardo,30.155,mclaren
leclerc,49,2,16:16:19,30.042,2022,4,leclerc,30.042,ferrari
perez,50,2,16:17:38,29.627,2022,4,perez,29.627,red_bull
max_verstappen,51,2,16:18:44,29.942,2022,4,maxverstappen,29.942,red_bull
mick_schumacher,52,2,16:22:04,30.984,2022,4,mickschumacher,30.984,haas
leclerc,53,3,16:22:17,36.560,2022,4,leclerc,36.56,ferrari
tsunoda,11,1,15:51:11,18.870,2022,5,tsunoda,18.87,alphatauri
kevin_magnussen,12,1,15:52:43,19.760,2022,5,kevinmagnussen,19.76,haas
mick_schumacher,14,1,15:55:54,20.413,2022,5,mickschumacher,20.413,haas
alonso,15,1,15:57:23,21.638,2022,5,alonso,21.638,alpine
gasly,16,1,15:58:56,19.543,2022,5,gasly,19.543,alphatauri
albon,16,1,15:59:11,20.059,2022,5,albon,20.059,williams
norris,18,1,16:02:13,19.986,2022,5,norris,19.986,mclaren
hamilton,22,1,16:08:23,18.820,2022,5,hamilton,18.82,mercedes
leclerc,24,1,16:11:03,19.697,2022,5,leclerc,19.697,ferrari
max_verstappen,26,1,16:14:04,18.798,2022,5,maxverstappen,18.798,red_bull
bottas,26,1,16:14:35,19.614,2022,5,bottas,19.614,alfa
sainz,27,1,16:15:51,22.063,2022,5,sainz,22.063,ferrari
perez,27,1,16:16:00,18.519,2022,5,perez,18.519,red_bull
ricciardo,30,1,16:21:25,19.484,2022,5,ricciardo,19.484,mclaren
latifi,34,1,16:28:20,19.185,2022,5,latifi,19.185,williams
russell,40,1,16:36:53,19.035,2022,5,russell,19.035,mercedes
stroll,40,1,16:37:28,19.074,2022,5,stroll,19.074,aston_martin
gasly,40,2,16:37:43,19.007,2022,5,gasly,19.007,alphatauri
perez,41,2,16:38:38,18.433,2022,5,perez,18.433,red_bull
ocon,41,1,16:39:21,19.019,2022,5,ocon,19.019,alpine
vettel,41,1,16:39:42,19.861,2022,5,vettel,19.861,aston_martin
ricciardo,41,2,16:39:49,19.280,2022,5,ricciardo,19.28,mclaren
tsunoda,41,2,16:40:43,19.618,2022,5,tsunoda,19.618,alphatauri
kevin_magnussen,42,2,16:41:34,20.673,2022,5,kevinmagnussen,20.673,haas
mick_schumacher,54,2,17:03:43,32.381,2022,5,mickschumacher,32.381,haas
hamilton,1,1,15:05:05,31.054,2022,6,hamilton,31.054,mercedes
kevin_magnussen,1,1,15:05:25,29.632,2022,6,kevinmagnussen,29.632,haas
sainz,10,1,15:18:23,22.341,2022,6,sainz,22.341,ferrari
alonso,10,1,15:18:24,22.375,2022,6,alonso,22.375,alpine
gasly,10,1,15:18:27,22.008,2022,6,gasly,22.008,alphatauri
zhou,10,1,15:18:29,23.109,2022,6,zhou,23.109,alfa
tsunoda,11,1,15:19:52,23.083,2022,6,tsunoda,23.083,alphatauri
ricciardo,11,1,15:19:54,22.124,2022,6,ricciardo,22.124,mclaren
albon,11,1,15:20:05,23.419,2022,6,albon,23.419,williams
norris,12,1,15:21:18,21.916,2022,6,norris,21.916,mclaren
mick_schumacher,12,1,15:21:23,23.582,2022,6,mickschumacher,23.582,haas
latifi,12,1,15:21:38,23.189,2022,6,latifi,23.189,williams
russell,13,1,15:22:29,22.154,2022,6,russell,22.154,mercedes
max_verstappen,13,1,15:22:30,22.173,2022,6,maxverstappen,22.173,red_bull
ocon,13,1,15:22:43,22.137,2022,6,ocon,22.137,alpine
bottas,14,1,15:24:08,22.987,2022,6,bottas,22.987,alfa
stroll,14,1,15:24:34,22.833,2022,6,stroll,22.833,aston_martin
perez,17,1,15:28:29,22.032,2022,6,perez,22.032,red_bull
leclerc,21,1,15:34:08,21.794,2022,6,leclerc,21.794,ferrari
vettel,21,1,15:35:06,22.536,2022,6,vettel,22.536,aston_martin
hamilton,22,2,15:36:50,22.105,2022,6,hamilton,22.105,mercedes
albon,25,2,15:41:42,22.657,2022,6,albon,22.657,williams
latifi,26,2,15:43:09,22.311,2022,6,latifi,22.311,williams
stroll,27,2,15:44:33,23.394,2022,6,stroll,23.394,aston_martin
max_verstappen,28,2,15:44:56,21.966,2022,6,maxverstappen,21.966,red_bull
gasly,29,2,15:47:23,27.947,2022,6,gasly,27.947,alphatauri
kevin_magnussen,29,2,15:47:59,23.878,2022,6,kevinmagnussen,23.878,haas
mick_schumacher,30,2,15:48:45,23.127,2022,6,mickschumacher,23.127,haas
sainz,31,2,15:49:46,21.867,2022,6,sainz,21.867,ferrari
alonso,31,2,15:50:10,21.914,2022,6,alonso,21.914,alpine
ricciardo,31,2,15:50:18,22.399,2022,6,ricciardo,22.399,mclaren
tsunoda,32,2,15:51:35,22.802,2022,6,tsunoda,22.802,alphatauri
norris,33,2,15:52:58,23.341,2022,6,norris,23.341,mclaren
bottas,34,2,15:54:04,22.541,2022,6,bottas,22.541,alfa
ocon,35,2,15:55:53,22.953,2022,6,ocon,22.953,alpine
russell,36,2,15:56:49,22.039,2022,6,russell,22.039,mercedes
perez,37,2,15:58:12,21.619,2022,6,perez,21.619,red_bull
vettel,42,2,16:06:42,22.456,2022,6,vettel,22.456,aston_martin
max_verstappen,44,3,16:08:25,21.941,2022,6,maxverstappen,21.941,red_bull
sainz,45,3,16:10:31,22.302,2022,6,sainz,22.302,ferrari
albon,45,3,16:12:16,23.328,2022,6,albon,23.328,williams
gasly,46,3,16:13:00,21.838,2022,6,gasly,21.838,alphatauri
stroll,46,3,16:13:18,23.812,2022,6,stroll,23.812,aston_martin
hamilton,48,3,16:15:01,22.241,2022,6,hamilton,22.241,mercedes
ricciardo,48,3,16:15:50,22.154,2022,6,ricciardo,22.154,mclaren
russell,51,3,16:19:02,22.815,2022,6,russell,22.815,mercedes
latifi,50,3,16:19:30,22.761,2022,6,latifi,22.761,williams
norris,51,3,16:19:48,22.165,2022,6,norris,22.165,mclaren
ocon,52,3,16:21:10,22.033,2022,6,ocon,22.033,alpine
tsunoda,52,3,16:21:27,22.316,2022,6,tsunoda,22.316,alphatauri
perez,53,3,16:21:47,21.694,2022,6,perez,21.694,red_bull
alonso,53,3,16:22:49,25.407,2022,6,alonso,25.407,alpine
albon,54,4,16:26:07,23.404,2022,6,albon,23.404,williams
stroll,1,1,16:07:59,26.731,2022,7,stroll,26.731,aston_martin
latifi,1,1,16:08:10,36.773,2022,7,latifi,36.773,williams
gasly,2,1,16:10:02,35.486,2022,7,gasly,35.486,alphatauri
stroll,2,2,16:10:09,32.750,2022,7,stroll,32.75,aston_martin
latifi,2,2,16:10:20,36.351,2022,7,latifi,36.351,williams
mick_schumacher,4,1,16:13:36,27.637,2022,7,mickschumacher,27.637,haas
vettel,6,1,16:16:58,24.965,2022,7,vettel,24.965,aston_martin
tsunoda,6,1,16:17:00,25.068,2022,7,tsunoda,25.068,alphatauri
hamilton,15,1,16:31:22,24.796,2022,7,hamilton,24.796,mercedes
perez,16,1,16:32:29,24.409,2022,7,perez,24.409,red_bull
norris,17,1,16:34:17,24.872,2022,7,norris,24.872,mclaren
mick_schumacher,17,2,16:35:15,36.854,2022,7,mickschumacher,36.854,haas
leclerc,18,1,16:35:26,25.710,2022,7,leclerc,25.71,ferrari
max_verstappen,18,1,16:35:33,27.009,2022,7,maxverstappen,27.009,red_bull
albon,18,1,16:36:49,27.231,2022,7,albon,27.231,williams
ricciardo,19,1,16:38:22,26.056,2022,7,ricciardo,26.056,mclaren
zhou,19,1,16:38:23,25.594,2022,7,zhou,25.594,alfa
latifi,19,3,16:38:26,26.910,2022,7,latifi,26.91,williams
bottas,20,1,16:39:34,25.865,2022,7,bottas,25.865,alfa
sainz,21,1,16:40:05,24.666,2022,7,sainz,24.666,ferrari
leclerc,21,2,16:40:08,28.034,2022,7,leclerc,28.034,ferrari
russell,21,1,16:40:29,25.352,2022,7,russell,25.352,mercedes
alonso,21,1,16:40:33,24.526,2022,7,alonso,24.526,alpine
ocon,21,1,16:40:50,24.875,2022,7,ocon,24.875,alpine
tsunoda,21,2,16:41:30,26.021,2022,7,tsunoda,26.021,alphatauri
perez,22,2,16:41:35,24.536,2022,7,perez,24.536,red_bull
max_verstappen,22,2,16:41:38,26.930,2022,7,maxverstappen,26.93,red_bull
norris,22,2,16:41:58,24.760,2022,7,norris,24.76,mclaren
hamilton,22,2,16:42:19,24.507,2022,7,hamilton,24.507,mercedes
gasly,22,2,16:42:42,28.770,2022,7,gasly,28.77,alphatauri
albon,22,2,16:43:36,31.518,2022,7,albon,31.518,williams
vettel,23,2,16:44:09,25.133,2022,7,vettel,25.133,aston_martin
stroll,24,3,16:45:45,25.650,2022,7,stroll,25.65,aston_martin
norris,51,4,17:44:43,24.607,2022,7,norris,24.607,mclaren
tsunoda,56,4,17:52:23,25.266,2022,7,tsunoda,25.266,alphatauri
latifi,3,1,15:09:50,29.395,2022,8,latifi,29.395,williams
leclerc,9,1,15:20:26,23.212,2022,8,leclerc,23.212,ferrari
russell,9,1,15:20:43,20.538,2022,8,russell,20.538,mercedes
gasly,9,1,15:20:49,22.698,2022,8,gasly,22.698,alphatauri
hamilton,9,1,15:20:54,21.470,2022,8,hamilton,21.47,mercedes
vettel,9,1,15:20:55,20.249,2022,8,vettel,20.249,aston_martin
tsunoda,9,1,15:20:57,23.083,2022,8,tsunoda,23.083,alphatauri
zhou,9,1,15:21:08,23.001,2022,8,zhou,23.001,alfa
kevin_magnussen,9,1,15:21:11,21.555,2022,8,kevinmagnussen,21.555,haas
albon,9,1,15:21:16,25.577,2022,8,albon,25.577,williams
mick_schumacher,9,1,15:21:23,26.973,2022,8,mickschumacher,26.973,haas
perez,16,1,15:33:43,23.379,2022,8,perez,23.379,red_bull
latifi,17,2,15:37:03,22.069,2022,8,latifi,22.069,williams
max_verstappen,18,1,15:37:17,21.468,2022,8,maxverstappen,21.468,red_bull
alonso,18,1,15:37:59,20.571,2022,8,alonso,20.571,alpine
norris,20,1,15:41:42,21.443,2022,8,norris,21.443,mclaren
mick_schumacher,23,2,15:47:51,22.231,2022,8,mickschumacher,22.231,haas
albon,29,2,15:58:39,21.540,2022,8,albon,21.54,williams
stroll,30,1,16:00:30,22.059,2022,8,stroll,22.059,aston_martin
max_verstappen,33,2,16:04:40,20.722,2022,8,maxverstappen,20.722,red_bull
perez,33,2,16:04:56,22.349,2022,8,perez,22.349,red_bull
russell,33,2,16:05:19,20.527,2022,8,russell,20.527,mercedes
hamilton,33,2,16:05:49,20.831,2022,8,hamilton,20.831,mercedes
ricciardo,33,1,16:06:02,21.794,2022,8,ricciardo,21.794,mclaren
ocon,33,1,16:06:22,22.638,2022,8,ocon,22.638,alpine
bottas,33,1,16:06:34,20.979,2022,8,bottas,20.979,alfa
tsunoda,38,2,16:15:56,41.500,2022,8,tsunoda,41.5,alphatauri
vettel,5,1,14:10:02,23.406,2022,9,vettel,23.406,aston_martin
gasly,5,1,14:10:04,23.557,2022,9,gasly,23.557,alphatauri
kevin_magnussen,7,1,14:12:33,38.262,2022,9,kevinmagnussen,38.262,haas
max_verstappen,9,1,14:15:15,24.217,2022,9,maxverstappen,24.217,red_bull
hamilton,9,1,14:15:24,23.845,2022,9,hamilton,23.845,mercedes
tsunoda,9,1,14:15:50,23.248,2022,9,tsunoda,23.248,alphatauri
latifi,9,1,14:15:59,24.020,2022,9,latifi,24.02,williams
albon,18,1,14:28:07,23.804,2022,9,albon,23.804,williams
russell,19,1,14:29:03,23.951,2022,9,russell,23.951,mercedes
ocon,19,1,14:29:16,25.684,2022,9,ocon,25.684,alpine
zhou,19,1,14:29:24,24.281,2022,9,zhou,24.281,alfa
ricciardo,19,1,14:29:26,27.937,2022,9,ricciardo,27.937,mclaren
norris,19,1,14:29:34,43.032,2022,9,norris,43.032,mclaren
vettel,19,2,14:29:44,23.681,2022,9,vettel,23.681,aston_martin
sainz,20,1,14:30:33,24.215,2022,9,sainz,24.215,ferrari
alonso,28,1,14:41:26,23.779,2022,9,alonso,23.779,alpine
gasly,36,2,14:52:35,23.613,2022,9,gasly,23.613,alphatauri
latifi,37,2,14:54:22,30.034,2022,9,latifi,30.034,williams
leclerc,41,1,14:58:44,26.199,2022,9,leclerc,26.199,ferrari
max_verstappen,43,2,15:00:29,23.704,2022,9,maxverstappen,23.704,red_bull
norris,42,2,15:00:41,24.134,2022,9,norris,24.134,mclaren
hamilton,44,2,15:02:06,23.841,2022,9,hamilton,23.841,mercedes
russell,45,2,15:03:30,24.069,2022,9,russell,24.069,mercedes
stroll,47,1,15:06:55,25.252,2022,9,stroll,25.252,aston_martin
tsunoda,47,2,15:07:00,23.450,2022,9,tsunoda,23.45,alphatauri
sainz,49,2,15:08:24,24.881,2022,9,sainz,24.881,ferrari
albon,48,2,15:08:45,23.530,2022,9,albon,23.53,williams
ocon,49,2,15:09:34,23.945,2022,9,ocon,23.945,alpine
alonso,49,2,15:09:42,25.139,2022,9,alonso,25.139,alpine
bottas,49,1,15:09:50,26.089,2022,9,bottas,26.089,alfa
zhou,49,2,15:10:04,23.980,2022,9,zhou,23.98,alfa
ricciardo,49,2,15:10:08,24.833,2022,9,ricciardo,24.833,mclaren
perez,5,2,16:04:31,37.302,2022,10,perez,37.302,red_bull
vettel,6,2,16:06:13,29.846,2022,10,vettel,29.846,aston_martin
max_verstappen,12,2,16:15:21,29.395,2022,10,maxverstappen,29.395,red_bull
stroll,15,2,16:20:37,28.632,2022,10,stroll,28.632,aston_martin
gasly,16,2,16:22:13,29.632,2022,10,gasly,29.632,alphatauri
tsunoda,18,2,16:25:31,34.759,2022,10,tsunoda,34.759,alphatauri
latifi,19,2,16:26:52,28.829,2022,10,latifi,28.829,williams
mick_schumacher,19,2,16:26:53,29.147,2022,10,mickschumacher,29.147,haas
sainz,20,2,16:27:47,28.574,2022,10,sainz,28.574,ferrari
ricciardo,20,2,16:28:29,30.262,2022,10,ricciardo,30.262,mclaren
ocon,22,2,16:31:35,30.342,2022,10,ocon,30.342,alpine
kevin_magnussen,22,2,16:31:40,29.473,2022,10,kevinmagnussen,29.473,haas
max_verstappen,23,3,16:33:05,29.296,2022,10,maxverstappen,29.296,red_bull
leclerc,25,2,16:35:33,28.805,2022,10,leclerc,28.805,ferrari
ricciardo,32,3,16:47:52,30.599,2022,10,ricciardo,30.599,mclaren
hamilton,33,2,16:47:54,29.837,2022,10,hamilton,29.837,mercedes
alonso,33,2,16:48:31,28.733,2022,10,alonso,28.733,alpine
norris,34,2,16:50:02,28.947,2022,10,norris,28.947,mclaren
sainz,39,3,16:57:33,28.435,2022,10,sainz,28.435,ferrari
hamilton,39,3,16:57:35,28.996,2022,10,hamilton,28.996,mercedes
ricciardo,38,4,16:57:44,29.345,2022,10,ricciardo,29.345,mclaren
perez,39,3,16:58:08,28.155,2022,10,perez,28.155,red_bull
tsunoda,38,3,16:58:09,29.448,2022,10,tsunoda,29.448,alphatauri
alonso,39,3,16:58:32,28.841,2022,10,alonso,28.841,alpine
vettel,39,3,16:59:03,28.540,2022,10,vettel,28.54,aston_martin
max_verstappen,39,4,16:59:10,28.709,2022,10,maxverstappen,28.709,red_bull
mick_schumacher,39,3,16:59:12,30.832,2022,10,mickschumacher,30.832,haas
latifi,39,3,16:59:24,28.438,2022,10,latifi,28.438,williams
norris,40,3,17:00:36,28.659,2022,10,norris,28.659,mclaren
stroll,40,3,17:01:33,29.780,2022,10,stroll,29.78,aston_martin
perez,1,1,15:05:03,23.681,2022,11,perez,23.681,red_bull
bottas,6,1,15:10:38,24.677,2022,11,bottas,24.677,alfa
russell,11,1,15:16:24,38.201,2022,11,russell,38.201,mercedes
albon,11,1,15:16:33,22.301,2022,11,albon,22.301,williams
ricciardo,12,1,15:17:44,21.356,2022,11,ricciardo,21.356,mclaren
gasly,12,1,15:17:45,22.724,2022,11,gasly,22.724,alphatauri
latifi,12,1,15:17:50,21.722,2022,11,latifi,21.722,williams
max_verstappen,13,1,15:18:34,22.022,2022,11,maxverstappen,22.022,red_bull
norris,14,1,15:20:05,22.684,2022,11,norris,22.684,mclaren
kevin_magnussen,15,1,15:21:15,22.205,2022,11,kevinmagnussen,22.205,haas
ocon,16,1,15:22:24,21.755,2022,11,ocon,21.755,alpine
mick_schumacher,16,1,15:22:28,22.120,2022,11,mickschumacher,22.12,haas
vettel,20,1,15:27:30,22.112,2022,11,vettel,22.112,aston_martin
zhou,24,1,15:32:20,22.704,2022,11,zhou,22.704,alfa
leclerc,26,1,15:33:54,21.532,2022,11,leclerc,21.532,ferrari
tsunoda,26,1,15:34:42,21.749,2022,11,tsunoda,21.749,alphatauri
sainz,27,1,15:35:10,21.212,2022,11,sainz,21.212,ferrari
alonso,27,1,15:35:56,21.552,2022,11,alonso,21.552,alpine
hamilton,28,1,15:36:38,23.026,2022,11,hamilton,23.026,mercedes
stroll,29,1,15:38:12,21.431,2022,11,stroll,21.431,aston_martin
latifi,35,2,15:45:51,21.206,2022,11,latifi,21.206,williams
max_verstappen,36,2,15:45:57,21.444,2022,11,maxverstappen,21.444,red_bull
bottas,39,2,15:50:27,22.278,2022,11,bottas,22.278,alfa
russell,40,2,15:51:25,21.731,2022,11,russell,21.731,mercedes
gasly,40,2,15:51:40,27.610,2022,11,gasly,27.61,alphatauri
kevin_magnussen,41,2,15:52:37,22.088,2022,11,kevinmagnussen,22.088,haas
albon,41,2,15:52:47,22.122,2022,11,albon,22.122,williams
mick_schumacher,43,2,15:54:56,22.880,2022,11,mickschumacher,22.88,haas
norris,43,2,15:55:00,27.324,2022,11,norris,27.324,mclaren
ocon,44,2,15:56:05,22.109,2022,11,ocon,22.109,alpine
ricciardo,44,2,15:56:18,21.889,2022,11,ricciardo,21.889,mclaren
vettel,44,2,15:56:41,21.583,2022,11,vettel,21.583,aston_martin
zhou,46,2,15:58:57,28.860,2022,11,zhou,28.86,alfa
tsunoda,46,2,15:58:59,21.519,2022,11,tsunoda,21.519,alphatauri
leclerc,49,2,16:01:09,21.319,2022,11,leclerc,21.319,ferrari
stroll,48,2,16:01:18,21.952,2022,11,stroll,21.952,aston_martin
sainz,50,2,16:02:23,21.492,2022,11,sainz,21.492,ferrari
hamilton,51,2,16:04:01,22.697,2022,11,hamilton,22.697,mercedes
alonso,57,2,16:11:50,21.827,2022,11,alonso,21.827,alpine
leclerc,58,3,16:12:03,21.650,2022,11,leclerc,21.65,ferrari
max_verstappen,58,3,16:12:09,21.319,2022,11,maxverstappen,21.319,red_bull
alonso,58,3,16:13:43,24.252,2022,11,alonso,24.252,alpine
kevin_magnussen,8,1,15:17:07,36.779,2022,12,kevinmagnussen,36.779,haas
mick_schumacher,9,1,15:18:50,36.704,2022,12,mickschumacher,36.704,haas
zhou,9,1,15:18:55,36.444,2022,12,zhou,36.444,alfa
tsunoda,11,1,15:22:23,37.648,2022,12,tsunoda,37.648,alphatauri
max_verstappen,16,1,15:29:58,35.266,2022,12,maxverstappen,35.266,red_bull
hamilton,18,1,15:33:29,37.189,2022,12,hamilton,37.189,mercedes
perez,18,1,15:33:34,38.061,2022,12,perez,38.061,red_bull
russell,18,1,15:33:35,38.277,2022,12,russell,38.277,mercedes
